Ticket #,Customer Complaint,Date,Time,Received Via,City,State,Zip code,Filing on Behalf of Someone,Status
224890,Comcast Overbilling,4/8/2015,5:06:25 PM,Customer Care Call,Hanover,Pennsylvania,17331,No,Closed
339928,Throttling by Comcast/Xfinity,14-06-2015,1:38:06 PM,Customer Care Call,Hanover,Pennsylvania,17331,No,Open
342068,no internet last 4 days even after more than 10 calls and spending 10 hours with comcast on phone,15-06-2015,6:20:53 PM,Customer Care Call,Hanover Park,Illinois,60133,No,Solved
259223,Comcast slamming/overcharge/,27-04-2015,2:33:32 PM,Internet,Happy Valley,Oregon,97086,Yes,Closed
360344,Speeds received are not as advertised,23-06-2015,10:20:38 PM,Customer Care Call,Happy Valley,Oregon,97086,No,Open
363273,Comcast throttling speeds,24-06-2015,7:27:52 PM,Customer Care Call,Happy Valley,Oregon,97086,No,Closed
359049,Comcast Billing,23-06-2015,3:46:45 PM,Internet,Harleysville,Pennsylvania,19438,No,Solved
347018,Fraudulent Billing by ComCast,17-06-2015,6:53:41 PM,Customer Care Call,Harrisburg,Pennsylvania,17101,No,Open
361639,Comcast Throttling,24-06-2015,12:22:23 PM,Customer Care Call,Hartford,Michigan,49057,No,Open
293326,Throttle of my Internet access speeds by Comcast,16-05-2015,1:34:04 PM,Internet,Hatboro,Pennsylvania,19040,No,Solved
356538,Comcast Overcharge for Internet Service for over One Year,22-06-2015,4:43:57 PM,Customer Care Call,Hatfield,Pennsylvania,19440,Yes,Solved
375750,"Not receiving refund of service from Comcast, for over 90 days",30-06-2015,5:57:02 PM,Internet,Hatfield,Pennsylvania,19440,No,Open
238291,Unfair and Deceptive Trade Practices,15-04-2015,9:27:39 PM,Internet,Hattiesburg,Mississippi,39402,No,Closed
248207,Comcast Bill Internet Usage,21-04-2015,3:22:13 PM,Internet,Hattiesburg,Mississippi,39402,Yes,Closed
286995,Comcast Data Cap,13-05-2015,3:04:28 AM,Customer Care Call,Hattiesburg,Mississippi,39402,No,Open
308968,Over Billing Issues,27-05-2015,11:25:53 AM,Customer Care Call,Hattiesburg,Mississippi,39402,No,Solved
360298,Comcast Billing Practices,23-06-2015,10:10:39 PM,Customer Care Call,Haverhill,Florida,33417,No,Pending
361840,high payment,24-06-2015,1:08:24 PM,Internet,Havre De Grace,Maryland,21078,No,Solved
361112,Comcast Support,24-06-2015,10:02:10 AM,Customer Care Call,Hayward,California,94542,No,Solved
370392,Comcast Internet/Cable contacted them over the phone and chat,27-06-2015,6:45:28 PM,Internet,Hayward,California,94544,No,Solved
294686,Comcast Usage Data Plan,18-05-2015,11:54:20 AM,Internet,Hendersonville,Tennessee,37075,No,Solved
373658,Comcast Data Usage Cap/Limit,29-06-2015,8:48:35 PM,Customer Care Call,Hendersonville,Tennessee,37075,No,Pending
235196,Cable,14-04-2015,3:43:01 PM,Customer Care Call,Henrico,Virginia,23231,No,Closed
342417,Charges,15-06-2015,10:10:20 PM,Customer Care Call,Hermitage,Tennessee,37076,No,Open
340359,Comcast data caps,15-06-2015,3:26:03 AM,Customer Care Call,Hermitage,Tennessee,37076,No,Solved
342685,Comcast Data Usage Cap,16-06-2015,9:57:49 AM,Internet,Hermitage,Tennessee,37076,No,Solved
306165,comcast keeps charging for me for over the limit internet - when says we have unlimited,25-05-2015,7:51:25 PM,Internet,Hernando,Mississippi,38632,No,Solved
371221,Data overage charges,28-06-2015,7:07:28 PM,Customer Care Call,Hernando,Mississippi,38632,No,Open
225777,No Internet,4/9/2015,9:40:11 AM,Customer Care Call,Hialeah,Florida,33012,No,Closed
225684,Continues services interruptions causing losses to my business,4/9/2015,7:17:23 AM,Customer Care Call,Hialeah,Florida,33013,No,Closed
298804,Comcast blocking services,20-05-2015,11:27:12 AM,Internet,Hialeah,Florida,33012,No,Solved
228155,Fake charges,4/10/2015,9:53:24 AM,Internet,Hialeah Gardens,Florida,33018,No,Closed
249245,Billing Issues/Service Issues,21-04-2015,10:56:32 PM,Internet,Highlands Ranch,Colorado,80130,No,Closed
359219,Comcast Charging Fee without warning,23-06-2015,4:21:41 PM,Internet,Hillsboro,Oregon,97124,No,Solved
321631,Comcast service levels,6/3/2015,4:22:04 PM,Internet,Hillsborough,California,94010,No,Open
357880,One Sided Contracts,23-06-2015,11:43:14 AM,Internet,Hillsborough,New Jersey,8844,No,Solved
340344,Comcast Fraudulent Charges,15-06-2015,12:58:28 AM,Customer Care Call,Hiram,Georgia,30141,No,Solved
348204,comcast data useage caps and charges,18-06-2015,10:35:27 AM,Customer Care Call,Hiram,Georgia,30141,No,Solved
228511,Comcast cable unauthorized charges,4/10/2015,11:58:45 AM,Customer Care Call,Hixson,Tennessee,37343,No,Closed
228514,Comcast cable unauthorized charges,4/10/2015,11:59:28 AM,Internet,Hixson,Tennessee,37343,No,Closed
343049,comcast fraudulent pricing and practices,16-06-2015,11:55:45 AM,Customer Care Call,Hobart,Indiana,46342,No,Solved
359438,Comcast and competition,23-06-2015,5:13:06 PM,Internet,Hoffman Estates,Illinois,60192,No,Solved
274483,Comcast/earthlink,5/5/2015,4:36:52 PM,Internet,Hoirn Lake,Mississippi,38637,No,Solved
350621,Speed Throttling,18-06-2015,8:48:58 PM,Customer Care Call,Holladay,Utah,84117,No,Open
361366,Charged double/Speeds throttled,24-06-2015,11:09:20 AM,Internet,Holland,Michigan,49423,No,Solved
366714,Comcast Rate Hike,25-06-2015,6:19:40 PM,Customer Care Call,Holland,Michigan,49423,No,Solved
359054,Internet speed,23-06-2015,3:47:31 PM,Customer Care Call,Holly,Michigan,48442,No,Solved
233627,COMCAST XFINITY,13-04-2015,10:08:42 PM,Internet,Hollywood,Florida,33009,No,Closed
278221,Internet Cable Alarm,5/7/2015,1:12:12 PM,Customer Care Call,Hollywood,Florida,33019,No,Closed
278286,Phone Internet Cable Alarm,5/7/2015,1:30:49 PM,Internet,Hollywood,Florida,33019,No,Closed
305865,comcast service overcharge for internet and phone,25-05-2015,1:50:01 PM,Internet,Hollywood,Florida,33019,No,Solved
331835,billing and internet connection,6/9/2015,10:41:14 PM,Internet,Hollywood,Florida,33021,No,Solved
360555,Comcast internet price high,23-06-2015,11:45:11 PM,Customer Care Call,Hollywood,Florida,33024,No,Solved
232905,Comcast,13-04-2015,4:41:19 PM,Customer Care Call,Hollywood Beach,Florida,33019,No,Closed
305108,Comcast refuses to service address,23-05-2015,9:44:33 PM,Internet,Homeland,Florida,33847,No,Closed
262834,Overcharge/ promo end,28-04-2015,7:53:50 PM,Customer Care Call,Homestead,Florida,33033,Yes,Closed
272785,"Hang-ups, Lies, Bill more than 2x higher & more",5/4/2015,8:51:23 PM,Customer Care Call,Homestead,Florida,33030,No,Closed
369319,Lies and deception,26-06-2015,8:19:37 PM,Internet,Homestead,Florida,33092,No,Solved
362852,Comcast Refuses to Refund Deposit According to Initial Terms,24-06-2015,5:02:55 PM,Internet,Hopkins,Minnesota,55343,No,Solved
289924,Comcast Data Caps,14-05-2015,1:38:45 PM,Internet,Horn Lake,Mississippi,38637,No,Solved
359979,Data Cap,23-06-2015,7:55:57 PM,Internet,Horn Lake,Mississippi,38637,No,Pending
231729,comcast contract problem,13-04-2015,10:28:49 AM,Internet,Houston,Texas,77049,No,Closed
257575,intermittent service,26-04-2015,9:05:55 AM,Internet,Houston,Texas,77079,No,Closed
228467,Comcast-Overcharges,4/10/2015,11:48:04 AM,Internet,Houston,Texas,77049,No,Closed
235672,COMCAST,14-04-2015,6:25:32 PM,Internet,Houston,Texas,77076,No,Closed
254754,MONTHLY BILL,24-04-2015,10:31:56 AM,Internet,Houston,Texas,77083,No,Closed
259151,"Deceptive business practice with ""Service Protection Plan""",27-04-2015,2:17:44 PM,Customer Care Call,Houston,Texas,77025,No,Closed
266346,Billing Error,30-04-2015,12:59:17 PM,Internet,Houston,Texas,77084,Yes,Closed
290828,Unreliable Service,14-05-2015,6:44:00 PM,Customer Care Call,Houston,Texas,77227,No,Solved
303252,Billing and threats,22-05-2015,12:19:37 PM,Customer Care Call,Houston,Texas,77021,No,Solved
312890,Horrible Internet Speed not what I pay for,29-05-2015,7:01:05 AM,Customer Care Call,Houston,Texas,77045,No,Open
315608,Comcast Service Failure,31-05-2015,10:56:25 AM,Internet,Houston,Texas,77033,No,Pending
322517,Incomplete billing cycle,6/4/2015,12:16:25 AM,Internet,Houston,Texas,77035,No,Closed
326349,Internet System Reliability,6/5/2015,8:59:07 PM,Customer Care Call,Houston,Texas,77019,No,Solved
331890,Faulty Bill for More Profit,6/9/2015,11:44:40 PM,Internet,Houston,Texas,77033,No,Closed
338384,Comcast - Overcharging/Unnecessary Charges,6/12/2015,8:26:02 PM,Customer Care Call,Houston,Texas,77090,No,Solved
348900,Throttling by Comcast,18-06-2015,1:43:00 PM,Internet,Houston,Texas,77057,No,Pending
357816,Billed for internet service that was never installed,23-06-2015,11:24:06 AM,Internet,Houston,Texas,77008,Yes,Open
358688,Billing and New Account Issues,23-06-2015,2:34:56 PM,Customer Care Call,Houston,Texas,77096,No,Open
360673,Comcast high prices and throttling speeds,24-06-2015,12:57:49 AM,Customer Care Call,Houston,Texas,77039,No,Solved
360698,Comcast Predatory Pricing forcing purchase of cable.,24-06-2015,1:17:10 AM,Internet,Houston,Texas,77058,No,Solved
360788,Comcast Billing,24-06-2015,3:02:38 AM,Internet,Houston,Texas,77054,No,Open
360768,speed/pricing,24-06-2015,2:34:16 AM,Internet,Houston,Texas,77076,No,Open
363717,Comcast Internet Slow,24-06-2015,11:59:59 PM,Customer Care Call,Houston,Texas,77025,No,Solved
367279,The monthly bill for my internet service has become too expensive.,25-06-2015,11:36:46 PM,Customer Care Call,Houston,Texas,77024,No,Solved
363809,Throttling,25-06-2015,4:22:07 AM,Customer Care Call,Houston,Texas,77084,Yes,Pending
366222,Comcast Internet Service Complaint,25-06-2015,4:20:58 PM,Customer Care Call,Houston,Texas,77042,No,Open
366722,"poor quality service, multiple disconnections prior to disconnect date and after I have made payments still got disconnected multiple times",25-06-2015,6:22:49 PM,Customer Care Call,Houston,Texas,77083,No,Solved
367079,Comcast,25-06-2015,9:01:05 PM,Internet,Houston,Texas,77077,No,Open
367936,"Being lied to, and mislead by Comcast / Xfinity",26-06-2015,11:59:51 AM,Internet,Houston,Texas,77054,No,Solved
370513,Internet connection not available,27-06-2015,8:23:26 PM,Customer Care Call,Houston,Texas,77042,No,Solved
372497,Comcast Service Issues,29-06-2015,2:40:31 PM,Customer Care Call,Houston,Texas,77061,No,Pending
375847,Comcast bundles useless services to charge more.,30-06-2015,6:36:52 PM,Internet,Houston,Texas,77025,No,Open
376328,Comcast Failed to deliver service that was advertised,30-06-2015,11:24:39 PM,Internet,Houston,Texas,77064,No,Open
367137,"Comcast wont honor discount, bill higher than what was agreed",25-06-2015,9:31:25 PM,Internet,Howell,Michigan,48843,Yes,Solved
362687,"Poor customer service, terrible Internet speeds, prices are way too high.",24-06-2015,4:27:43 PM,Customer Care Call,Hudsonville,Michigan,49426,No,Open
339509,Comcast Bundle Promotion Bait and Switch,13-06-2015,8:17:11 PM,Internet,Hughesville,Maryland,20637,No,Open
220424,COMCAST INTERNET SERVICE LARGE INCREASES & IMPROPER BILLINGS ON PROMTIONS FOR ONE YR,4/6/2015,6:50:35 PM,Internet,Humble,Texas,77396,No,Closed
305929,Comcast refused to install internet,25-05-2015,2:52:58 PM,Internet,Humble,Texas,77346,No,Open
324340,Text on Facebook,6/4/2015,8:11:55 PM,Customer Care Call,Humble,Texas,77338,No,Closed
327756,Comcast (customer.xfinity.com),6/8/2015,12:00:58 AM,Internet,Humble,Texas,77396,No,Solved
347206,"Low internet speed complaint against Comcast Xfinity Houston, Texas",17-06-2015,7:43:25 PM,Internet,Humble,Texas,77346,No,Solved
367390,Billing and false advertising,26-06-2015,6:14:22 AM,Customer Care Call,Humble,Texas,77346,No,Solved
274968,Comcast Charging Service Fee To Customer--Customer Didn't Cause Issue,5/5/2015,7:39:25 PM,Internet,Huntington,West Virginia,25703,No,Closed
363353,Comcast,24-06-2015,8:16:57 PM,Customer Care Call,Huntington,West Virginia,25705,No,Open
211904,Unable to get in touch with anyone that has the power to cancel my services,4/1/2015,1:06:33 PM,Customer Care Call,Huntsville,Alabama,35801,No,Closed
278031,Comcast's data caps are anti-consumer.,5/7/2015,12:29:03 PM,Internet,Huntsville,Alabama,35803,No,Solved
293104,HBOGO on PS4,16-05-2015,10:03:46 AM,Internet,Huntsville,Alabama,35811,No,Solved
361714,Throttled Speed During Peak Hours,24-06-2015,12:39:09 PM,Customer Care Call,Huntsville,Alabama,35806,Yes,Solved
363900,Customer Service lied about extra fees,25-06-2015,8:31:26 AM,Internet,Huntsville,Alabama,35806,No,Solved
370142,Xfinity Data Cap,27-06-2015,3:32:14 PM,Internet,Huntsville,Alabama,35802,No,Open
347695,Comcast Services,17-06-2015,11:52:46 PM,Customer Care Call,Huston,Texas,77024,No,Solved
336545,"Charged for activation kit that was never sent, needed or used",6/12/2015,11:20:13 AM,Customer Care Call,Hydes,Maryland,21082,No,Closed
223149,Adding services Not Requested and Increasing fees without notification.,4/8/2015,12:02:57 AM,Customer Care Call,Independence,Missouri,64056,No,Closed
214960,Renewed contract without my permission or consent,4/2/2015,5:01:22 PM,Customer Care Call,Indianapolis,Indiana,46229,No,Closed
219813,"Ongoing issue with bill, Supervisors, Issue Not Fixed",4/6/2015,3:17:01 PM,Internet,Indianapolis,Indiana,46260,No,Closed
227123,Comcast,4/9/2015,4:09:46 PM,Customer Care Call,Indianapolis,Indiana,46228,No,Closed
234921,Comcast failure to provide adequate service,14-04-2015,2:30:32 PM,Internet,Indianapolis,Indiana,46217,No,Closed
267371,assessing unjustified late fees,30-04-2015,6:22:14 PM,Customer Care Call,Indianapolis,Indiana,46220,No,Closed
268877,Unable to fully use services and high bills,5/1/2015,2:43:16 PM,Customer Care Call,Indianapolis,Indiana,46229,No,Solved
272382,Comcast,5/4/2015,5:19:59 PM,Internet,Indianapolis,Indiana,46254,No,Open
280018,Comcast in Indianapolis scam,5/8/2015,11:47:22 AM,Internet,Indianapolis,Indiana,46217,No,Solved
296536,Comcast billing,19-05-2015,10:14:11 AM,Internet,Indianapolis,Indiana,46260,Yes,Solved
307772,COMCAST CUSTOMER CARE ( RACISM),26-05-2015,4:20:31 PM,Customer Care Call,Indianapolis,Indiana,46236,No,Solved
307782,COMCAST CUSTOMER CARE ( RACISM),26-05-2015,4:22:08 PM,Customer Care Call,Indianapolis,Indiana,46236,No,Closed
311036,internet and service,28-05-2015,11:00:13 AM,Customer Care Call,Indianapolis,Indiana,46250,No,Open
337985,HBO shouldn't have a load time,6/12/2015,5:28:32 PM,Customer Care Call,Indianapolis,Indiana,46268,No,Solved
338719,Comcast customer service agents lie about offers to switch,13-06-2015,7:27:17 AM,Internet,Indianapolis,Indiana,46234,No,Solved
342775,Comcast technical/customer service and billing problems,16-06-2015,10:30:01 AM,Customer Care Call,Indianapolis,Indiana,46278,No,Solved
353431,Comcast/Xfinity Internet Gouging,20-06-2015,1:08:13 AM,Customer Care Call,Indianapolis,Indiana,46256,No,Solved
359596,Pricing Problems Even After Promises,23-06-2015,5:53:18 PM,Customer Care Call,Indianapolis,Indiana,46268,No,Open
361367,Comcast Business Services-Email Accounts,24-06-2015,11:09:32 AM,Customer Care Call,Indianapolis,Indiana,46268,No,Solved
361001,keep getting charged for modem rental and I bought my own 7 months ago!,24-06-2015,9:22:46 AM,Internet,Indianapolis,Indiana,46278,No,Solved
362921,Comcast billing,24-06-2015,5:23:11 PM,Customer Care Call,Indianapolis,Indiana,46268,No,Solved
372121,Internet Service Provider Comcast harassing me to return equipment I already returned,29-06-2015,12:45:16 PM,Customer Care Call,Indianapolis,Indiana,46237,No,Solved
339451,Comcast Service,13-06-2015,6:27:26 PM,Customer Care Call,Ingleside,Illinois,60041,No,Solved
218509,Throttling,4/5/2015,3:11:17 PM,Customer Care Call,Inver Grove Heights,Minnesota,55077,No,Closed
273473,Continued Calls from Comcast,5/5/2015,12:15:56 PM,Internet,Inver Grove Heights,Minnesota,55076,No,Solved
328701,Installation,6/8/2015,3:06:41 PM,Customer Care Call,Irvington,New Jersey,7111,No,Solved
342492,Comcast/Xfinity,15-06-2015,11:43:04 PM,Customer Care Call,Irvington,New Jersey,7111,No,Solved
367222,internet being throttled by comcast,25-06-2015,10:30:10 PM,Internet,Irwin,Pennsylvania,15642,No,Pending
332137,"Service connection issues, increased billing, bad service, unfair trade practices",6/10/2015,9:59:30 AM,Internet,Islamorada,Florida,33036,No,Solved
344623,Comcast - Virtually no service since October 2014,16-06-2015,10:14:07 PM,Internet,Jackson,Mississippi,39216,No,Solved
348982,recurring billing discrepancy regarding modem,18-06-2015,2:06:26 PM,Customer Care Call,Jackson,Mississippi,39211,No,Solved
357307,Comcast Data Usage robbing us,22-06-2015,10:25:25 PM,Customer Care Call,Jackson,Mississippi,39209,No,Pending
370322,False advertising and overcharging,27-06-2015,6:02:50 PM,Customer Care Call,Jackson,Mississippi,39211,No,Open
326255,xfinity Internet,6/5/2015,7:27:25 PM,Internet,Jacksonville,Arkansas,72076,No,Solved
217474,Overcharged/excessive bill,4/3/2015,11:13:39 PM,Customer Care Call,Jacksonville,Florida,32246,No,Closed
223428,Internet Fraud,4/8/2015,10:10:42 AM,Customer Care Call,Jacksonville,Florida,32257,No,Closed
225592,"COMCAST INTERNET PROVIDER-JACKSONVILLE, FLORIDA",4/9/2015,12:15:15 AM,Internet,Jacksonville,Florida,32216,No,Closed
231989,Internet Service Changes between Comcast Business & Comcast Residential,13-04-2015,12:03:13 PM,Customer Care Call,Jacksonville,Florida,32258,No,Closed
232097,Cannot Access OnlineBilling Account to pay bill. Account info changed without Authorization,13-04-2015,12:47:45 PM,Customer Care Call,Jacksonville,Florida,32218,No,Closed
236100,Continued issue,14-04-2015,9:57:02 PM,Internet,Jacksonville,Florida,32225,No,Closed
244172,Internet Only Deal,20-04-2015,9:45:51 AM,Internet,Jacksonville,Florida,32256,No,Open
218221,Customer Service from Comcast,4/4/2015,10:04:13 PM,Customer Care Call,Jacksonville,Florida,32218,No,Closed
222146,Comcast service billing,4/7/2015,3:25:33 PM,Customer Care Call,Jacksonville,Florida,32246,No,Closed
240608,Comcast Speed Issue after Evening,16-04-2015,9:22:16 PM,Customer Care Call,Jacksonville,Florida,32216,No,Closed
243843,Comcast has not applied credit of close to $400,19-04-2015,7:10:00 PM,Customer Care Call,Jacksonville,Florida,32257,No,Closed
246982,Comcast Complaint,21-04-2015,12:18:30 PM,Internet,Jacksonville,Florida,32207,Yes,Solved
269604,Monopoly & Fraudulent Broadband Speedtest results,5/1/2015,8:36:36 PM,Customer Care Call,Jacksonville,Florida,32258,No,Closed
276082,COMCAST REFUSES TO SERVE MY ADDRESS,5/6/2015,1:29:58 PM,Internet,Jacksonville,Florida,32234,No,Solved
